file,event_id,station,network,location,channel_used,instrument_type_used,pga_g,pgv_cms,snr_db,p_pick_time,s_pick_time,p_pick_confidence,s_pick_confidence,sampling_rate_hz,duration_sec,num_gaps,gap_fraction,is_clipped,has_three_components,response_removed_ok,usable_for_engineering,usable_for_phase_picking,qc_flags,sa_g_0_1s,sa_g_0_2s,sa_g_0_5s,sa_g_1_0s,sa_g_2_0s,arias_intensity_ms,cav_ms,duration_5_95_sec,fas_dominant_freq_hz,fas_mean_freq_hz
data/processed/waveforms/us10008hbd_APMY.mseed,us10008hbd,APMY,KO,,HHE,broadband,0.00064,0.1502,18.41,2017-04-13T16:22:27.690000Z,2017-04-13T16:25:31.640000Z,0.444,0.017,100.0,210.0,0,0.0,False,True,True,False,True,,0.00087,0.00108,0.00098,0.00114,0.00128,1.2e-05,0.0522,32.37,0.576,4.242
data/processed/waveforms/us10008hbd_CAME.mseed,us10008hbd,CAME,KO,,HNE,strong_motion,0.00081,0.115,4.14,2017-04-13T16:22:29.000000Z,,0.193,,100.0,210.0,0,0.0,False,True,True,True,True,,0.00093,0.00218,0.00119,0.00058,0.00038,1.1e-05,0.0565,46.58,0.752,7.838
data/processed/waveforms/us10008hbd_DALY.mseed,us10008hbd,DALY,KO,,BHE,broadband,0.00115,0.1558,35.1,2017-04-13T16:22:21.780000Z,,0.554,,50.0,179.98,0,0.0,False,True,True,False,True,,0.00165,0.00303,0.00173,0.00127,0.00231,2.9e-05,0.0771,31.1,0.439,3.909
data/processed/waveforms/us10008hbd_YER.mseed,us10008hbd,YER,KO,,BHE,broadband,0.00162,0.2037,15.56,2017-04-13T16:22:22.620000Z,,0.414,,50.0,180.0,0,0.0,False,True,True,False,True,,0.00274,0.00369,0.00239,0.00177,0.00217,4.4e-05,0.0819,21.14,0.578,6.44
data/processed/waveforms/us10008ji3_GEDZ.mseed,us10008ji3,GEDZ,KO,,HHE,broadband,0.01874,0.4184,29.45,2017-04-21T13:09:28.720000Z,2017-04-21T13:12:35.020000Z,0.552,0.024,100.0,210.0,0,0.0,False,True,True,False,True,,0.02883,0.0434,0.01668,0.00564,0.00118,0.002268,0.4544,12.35,3.009,12.354
data/processed/waveforms/us10008ji3_KHL.mseed,us10008ji3,KHL,KO,,HNE,strong_motion,0.00261,0.0881,,,,,,100.0,210.0,0,0.0,False,True,True,True,False,,0.00547,0.00469,0.00295,0.00029,0.00011,6.3e-05,0.0859,14.38,2.576,11.804
data/processed/waveforms/us10008ji3_KULA.mseed,us10008ji3,KULA,KO,,BHE,broadband,0.00737,0.2864,25.04,2017-04-21T13:09:29.440000Z,,0.499,,50.0,178.06,0,0.0,False,True,True,False,True,,0.01142,0.01236,0.0035,0.00319,0.0004,0.000264,0.1293,7.56,10.266,9.899
data/processed/waveforms/us10008ji3_SMAA.mseed,us10008ji3,SMAA,KO,,HNE,strong_motion,0.0101,0.7902,5.31,2017-04-21T13:09:28.900000Z,,0.042,,100.0,210.0,0,0.0,False,True,True,True,True,,0.0201,0.02506,0.01626,0.01193,0.00617,0.001851,0.5161,18.86,1.586,7.231
data/processed/waveforms/us10008jiy_AKS.mseed,us10008jiy,AKS,KO,,HNE,strong_motion,0.01145,0.6661,,,,,,100.0,210.0,0,0.0,False,True,True,True,False,,0.02318,0.02532,0.03294,0.00304,0.00066,0.001163,0.2855,8.86,2.062,7.348
data/processed/waveforms/us10008jiy_BLCB.mseed,us10008jiy,BLCB,KO,,BHE,broadband,0.0032,0.1473,28.52,2017-04-21T14:12:31.540000Z,,0.553,,50.0,209.98,0,0.0,False,True,True,False,True,,0.0048,0.00908,0.004,0.00093,0.00036,0.000128,0.1173,13.84,3.029,5.746
data/processed/waveforms/us10008jiy_DKL.mseed,us10008jiy,DKL,KO,,BHE,broadband,0.00227,0.0995,12.69,2017-04-21T14:12:36.360000Z,2017-04-21T14:13:13.280000Z,0.322,0.031,50.0,181.58,0,0.0,False,True,True,False,True,,0.00372,0.0051,0.00208,0.00081,0.0003,3.4e-05,0.0686,17.48,2.219,5.641
data/processed/waveforms/us10008jiy_GOMA.mseed,us10008jiy,GOMA,KO,,HNE,strong_motion,0.00941,0.5423,,,,,,100.0,210.0,0,0.0,False,True,True,True,False,,0.01098,0.01734,0.01647,0.00204,0.00067,0.000758,0.2207,8.73,2.467,6.578
data/processed/waveforms/us10008mku_AKDM.mseed,us10008mku,AKDM,KO,,HHE,broadband,0.02394,0.3103,39.11,2017-05-01T16:30:43.680000Z,,0.565,,100.0,210.0,0,0.0,False,True,True,False,True,,0.04764,0.02364,0.00556,0.00308,0.00064,0.003892,0.3888,5.63,23.361,20.434
data/processed/waveforms/us10008mku_ERCV.mseed,us10008mku,ERCV,KO,,HNE,strong_motion,0.00075,0.0281,,,,,,100.0,210.0,0,0.0,False,True,True,True,False,,0.00184,0.00059,0.00036,0.00023,0.00011,1.3e-05,0.0867,171.97,12.314,15.374
data/processed/waveforms/us10008mku_GURO.mseed,us10008mku,GURO,KO,,HHE,broadband,0.00075,0.0318,4.74,2017-05-01T16:30:56.270000Z,2017-05-01T16:31:05.960000Z,0.091,0.239,100.0,210.0,0,0.0,False,True,True,False,True,,0.00156,0.00194,0.00065,0.00012,4e-05,8e-06,0.0288,17.17,5.376,8.437
data/processed/waveforms/us10008mku_SIRT.mseed,us10008mku,SIRT,KO,,BHE,broadband,0.00065,0.0688,7.0,2017-05-01T16:31:00.180000Z,,0.078,,50.0,210.0,0,0.0,False,True,True,False,True,,0.00104,0.00124,0.00113,0.00087,0.00027,9e-06,0.0425,31.22,1.243,4.982
data/processed/waveforms/us10008mku_VANB.mseed,us10008mku,VANB,KO,,HHE,broadband,0.00038,0.0434,25.69,2017-05-01T16:30:49.800000Z,,0.51,,100.0,210.0,0,0.0,False,True,True,False,True,,0.0004,0.00047,0.00119,0.00114,0.00016,6e-06,0.0332,26.86,1.262,3.179
data/processed/waveforms/us10008riw_BAYT.mseed,us10008riw,BAYT,KO,,BHE,broadband,0.00183,0.3446,,,,,,50.0,59.98,7,1.4008,False,False,True,False,False,"has_gaps,eksik_bileşen",0.00264,0.00689,0.00287,0.00079,0.00022,4.9e-05,0.0657,22.54,2.761,5.437
data/processed/waveforms/us10008riw_KARO.mseed,us10008riw,KARO,KO,,HHE,broadband,0.00224,0.1386,9.25,2017-05-11T17:58:16.830000Z,,0.292,,100.0,210.0,0,0.0,False,True,True,False,True,,0.00245,0.00497,0.00434,0.00199,0.00063,6.8e-05,0.1102,25.44,1.319,4.192
data/processed/waveforms/us10008riw_KOPR.mseed,us10008riw,KOPR,KO,,HHE,broadband,0.00035,0.0483,1.99,2017-05-11T17:58:26.770000Z,2017-05-11T17:58:30.630000Z,0.029,0.162,100.0,210.0,0,0.0,False,True,True,False,True,,0.00036,0.00046,0.00099,0.0007,0.00028,5e-06,0.0417,55.04,1.424,4.343
data/processed/waveforms/us10008riw_YEDI.mseed,us10008riw,YEDI,KO,,BHE,broadband,0.00144,0.125,,,,,,50.0,180.0,0,0.0,True,True,True,False,False,clipping_şüphesi,0.00274,0.0039,0.00185,0.00184,0.00034,2.7e-05,0.0625,23.52,1.105,4.724
data/processed/waveforms/us10008t03_BODT.mseed,us10008t03,BODT,KO,,BHE,broadband,0.00098,0.0586,29.32,2017-05-17T11:30:53.400000Z,2017-05-17T11:31:08.200000Z,0.535,0.15,50.0,210.0,0,0.0,False,True,True,False,True,,0.00121,0.00317,0.00242,0.00058,0.00018,1.8e-05,0.0575,26.9,1.629,4.953
data/processed/waveforms/us10008t03_DALY.mseed,us10008t03,DALY,KO,,BHE,broadband,0.00124,0.1001,14.92,2017-05-17T11:30:56.220000Z,,0.485,,50.0,203.7,0,0.0,False,True,True,False,True,,0.0016,0.00277,0.00257,0.00111,0.00021,3.2e-05,0.0774,24.88,1.89,4.156
data/processed/waveforms/us10008t03_MLSB.mseed,us10008t03,MLSB,KO,,BHE,broadband,0.00018,0.0177,4.49,2017-05-17T11:30:57.820000Z,2017-05-17T11:31:15.320000Z,0.053,0.346,50.0,210.0,0,0.0,False,True,True,False,True,,0.00022,0.00039,0.00052,0.00031,7e-05,1e-06,0.013,33.76,1.252,3.668
data/processed/waveforms/us10008t03_YER.mseed,us10008t03,YER,KO,,BHE,broadband,0.00078,0.0547,2.19,2017-05-17T11:30:59.400000Z,2017-05-17T11:31:14.940000Z,0.002,0.215,50.0,210.0,0,0.0,False,True,True,False,True,,0.00107,0.00141,0.00235,0.00072,0.00017,1.3e-05,0.0488,25.62,1.805,4.705
data/processed/waveforms/us10008vt5_AKS.mseed,us10008vt5,AKS,KO,,HNE,strong_motion,0.02987,2.1812,,,,,,100.0,180.0,0,0.0,False,True,True,True,False,,0.05461,0.07733,0.10159,0.02291,0.00584,0.009377,0.7031,7.68,1.978,7.857
data/processed/waveforms/us10008vt5_DKL.mseed,us10008vt5,DKL,KO,,BHE,broadband,0.00133,0.1035,11.73,2017-05-27T15:53:40.560000Z,2017-05-27T15:55:42.540000Z,0.178,0.036,50.0,209.98,0,0.0,False,True,True,False,True,,0.00152,0.00173,0.00247,0.00155,0.00035,1.9e-05,0.0605,27.16,1.162,4.27
data/processed/waveforms/us10008vt5_GOMA.mseed,us10008vt5,GOMA,KO,,HNE,strong_motion,0.04822,2.5534,,,,,,100.0,180.0,0,0.0,False,True,True,True,False,,0.07327,0.06754,0.10973,0.01476,0.00471,0.012111,0.765,7.99,2.094,7.303
data/processed/waveforms/us10008vt5_KULA.mseed,us10008vt5,KULA,KO,,BHE,broadband,0.00288,0.1384,22.53,2017-05-27T15:53:38.340000Z,2017-05-27T15:56:18.980000Z,0.484,0.024,50.0,161.26,0,0.0,False,True,True,False,True,,0.00454,0.0057,0.00277,0.00119,0.00023,8e-05,0.0857,10.52,6.133,7.046
data/processed/waveforms/us10008vup_DKL.mseed,us10008vup,DKL,KO,,BHE,broadband,0.00028,0.0297,4.64,2017-05-28T02:50:54.480000Z,2017-05-28T02:53:18.040000Z,0.056,0.187,50.0,210.0,0,0.0,False,True,True,False,True,,0.00042,0.00046,0.00071,0.00028,0.00013,2e-06,0.0222,163.14,1.171,5.107
data/processed/waveforms/us10008vup_GOMA.mseed,us10008vup,GOMA,KO,,HNE,strong_motion,0.01826,1.0423,,,,,,100.0,210.0,0,0.0,False,True,True,True,False,,0.02281,0.03227,0.03868,0.0104,0.00201,0.002573,0.4159,152.77,2.552,5.917
data/processed/waveforms/us10008vup_KULA.mseed,us10008vup,KULA,KO,,BHE,broadband,0.00042,0.0359,9.63,2017-05-28T02:50:42.120000Z,2017-05-28T02:53:10.800000Z,0.366,0.27,50.0,210.0,0,0.0,False,True,True,False,True,,0.00103,0.00125,0.00099,0.0004,8e-05,5e-06,0.0315,155.96,2.657,6.923
data/processed/waveforms/us10008vup_SMAA.mseed,us10008vup,SMAA,KO,,HNE,strong_motion,0.00134,0.2374,,,,,,100.0,210.0,0,0.0,False,True,True,True,False,,0.0015,0.00289,0.00227,0.00384,0.00097,8.3e-05,0.1478,159.08,0.943,3.297
data/processed/waveforms/us10008vur_DKL.mseed,us10008vur,DKL,KO,,BHE,broadband,0.00028,0.0299,4.33,2017-05-28T02:53:36.640000Z,,0.06,,50.0,210.0,0,0.0,False,True,True,False,True,,0.00042,0.00046,0.00071,0.00028,0.00013,1e-06,0.0191,54.56,0.519,4.643
data/processed/waveforms/us10008vur_GOMA.mseed,us10008vur,GOMA,KO,,HNE,strong_motion,0.01826,1.0423,,,,,,100.0,210.0,0,0.0,False,True,True,True,False,,0.02126,0.03227,0.03868,0.0104,0.00201,0.001606,0.2668,4.28,2.686,5.582
data/processed/waveforms/us10008vur_KULA.mseed,us10008vur,KULA,KO,,BHE,broadband,0.00042,0.0359,10.48,2017-05-28T02:53:10.820000Z,,0.294,,50.0,210.0,0,0.0,False,True,True,False,True,,0.00103,0.00125,0.00099,0.0004,0.00013,3e-06,0.0214,24.76,1.433,6.701
data/processed/waveforms/us10008vur_SMAA.mseed,us10008vur,SMAA,KO,,HNE,strong_motion,0.0012,0.239,,,,,,100.0,210.0,0,0.0,False,True,True,True,False,,0.00136,0.00181,0.00227,0.00384,0.00169,5.4e-05,0.1183,31.71,0.943,3.112
data/processed/waveforms/us10008vw5_AKS.mseed,us10008vw5,AKS,KO,,HNE,strong_motion,0.00868,0.6174,,,,,,100.0,210.0,0,0.0,False,True,True,True,False,,0.01606,0.02752,0.01127,0.00316,0.0049,0.000775,0.2251,7.59,3.571,7.136
data/processed/waveforms/us10008vw5_DKL.mseed,us10008vw5,DKL,KO,,BHE,broadband,0.0004,0.0491,6.41,2017-05-28T11:05:17.040000Z,2017-05-28T11:05:40.820000Z,0.141,0.035,50.0,151.6,0,0.0,False,True,True,False,True,,0.00051,0.00086,0.00084,0.00027,0.00025,3e-06,0.029,41.22,0.419,4.233
data/processed/waveforms/us10008vw5_GOMA.mseed,us10008vw5,GOMA,KO,,HNE,strong_motion,0.02292,1.0909,,,,,,100.0,210.0,0,0.0,False,True,True,True,False,,0.02982,0.06337,0.02282,0.00934,0.00228,0.001816,0.2603,3.93,2.438,5.86
data/processed/waveforms/us10008vw5_KULA.mseed,us10008vw5,KULA,KO,,BHE,broadband,0.00062,0.0488,13.71,2017-05-28T11:05:14.620000Z,2017-05-28T11:05:23.920000Z,0.335,0.138,50.0,210.0,1,0.0476,False,True,True,False,False,has_gaps,0.00157,0.00134,0.00073,0.00055,0.00016,4e-06,0.025,23.64,1.433,6.566
data/processed/waveforms/us100096da_DALY.mseed,us100096da,DALY,KO,,BHE,broadband,1e-05,0.0024,0.56,2017-07-03T13:55:05.040000Z,,0.095,,50.0,210.0,0,0.0,False,True,True,False,True,,2e-05,3e-05,3e-05,2e-05,2e-05,0.0,0.0025,96.26,0.495,4.099
data/processed/waveforms/us100096da_DAT.mseed,us100096da,DAT,KO,,BHE,broadband,3e-05,0.0025,,,,,,50.0,210.0,0,0.0,False,True,True,False,False,,5e-05,0.0001,5e-05,4e-05,2e-05,0.0,0.0044,64.66,4.095,5.071
data/processed/waveforms/us100096da_MLSB.mseed,us100096da,MLSB,KO,,BHE,broadband,0.0,0.0004,,,,,,50.0,210.0,0,0.0,False,True,True,False,False,,0.0,0.0,1e-05,1e-05,0.0,0.0,0.0009,174.98,13.18,10.869
data/processed/waveforms/us100096da_YER.mseed,us100096da,YER,KO,,BHE,broadband,1e-05,0.0018,,,,,,50.0,210.0,0,0.0,False,True,True,False,False,,1e-05,2e-05,2e-05,2e-05,1e-05,0.0,0.0021,122.28,0.605,6.942
data/processed/waveforms/us1000aw8c_BODT.mseed,us1000aw8c,BODT,KO,,BHE,broadband,0.01914,0.361,33.82,2017-10-24T09:36:27.900000Z,,0.561,,50.0,210.0,0,0.0,False,True,True,False,True,,0.07323,0.04798,0.00697,0.00396,0.00062,0.002634,0.3287,5.78,5.39,9.597
data/processed/waveforms/us1000aw8c_DAT.mseed,us1000aw8c,DAT,KO,,BHE,broadband,0.00399,0.1336,15.32,2017-10-24T09:36:30.120000Z,,0.452,,50.0,210.0,0,0.0,False,True,True,False,True,,0.01234,0.00769,0.00185,0.00072,0.00037,0.000229,0.1384,11.8,5.304,8.212
data/processed/waveforms/us1000aw8c_MLSB.mseed,us1000aw8c,MLSB,KO,,BHE,broadband,0.00037,0.0189,5.51,2017-10-24T09:36:35.780000Z,2017-10-24T09:36:39.560000Z,0.302,0.404,50.0,210.0,0,0.0,False,True,True,False,True,,0.00087,0.00076,0.00052,0.00014,5e-05,2e-06,0.0145,13.94,2.643,6.747
data/processed/waveforms/us1000aw8c_YER.mseed,us1000aw8c,YER,KO,,BHE,broadband,0.0004,0.0177,4.02,2017-10-24T09:36:53.620000Z,,0.139,,50.0,210.0,0,0.0,False,True,True,False,True,,0.00106,0.00127,0.00031,0.00013,7e-05,3e-06,0.0204,19.68,5.328,8.116
