event_id,station,network,location,channel_used,instrument_type_used,event_latitude,event_longitude,depth_km,station_latitude,station_longitude,epicentral_distance_km,hypocentral_distance_km,magnitude,mag_type,mw_estimate,time_utc,pga_g,pgv_cms,snr_db,vs30_ms,nehrp_site_class,has_strong_motion,sa_g_0_1s,sa_g_0_2s,sa_g_0_5s,sa_g_1_0s,sa_g_2_0s,arias_intensity_ms,cav_ms,duration_5_95_sec,fas_dominant_freq_hz,fas_mean_freq_hz,p_pick_time,s_pick_time,p_pick_confidence,s_pick_confidence,response_removed_ok,usable_for_engineering,usable_for_phase_picking,qc_flags,file
us6000jlsg,KHMN,KO,,HNE,strong_motion,37.3961,37.1506,10.0,37.3916,37.1574,0.78,10.03,4.6,mb,,2023-02-06 06:26:28.168000+00:00,0.01542,0.4447,,272.0,D,True,0.02682,0.04802,0.00712,0.00134,0.00027,0.003683,1.6594,175.42,25.056,14.301,,,,,True,True,False,,data/processed/waveforms/us6000jlsg_KHMN.mseed
us6000jlsg,KMRS,KO,,HHE,broadband,37.3961,37.1506,10.0,37.5087,36.9,25.42,27.32,4.6,mb,,2023-02-06 06:26:28.168000+00:00,0.00379,0.1131,27.01,314.0,D,False,0.01028,0.00568,0.00366,0.00081,0.00014,5e-05,0.073,13.68,5.614,9.225,2023-02-06T06:26:34.140000Z,2023-02-06T06:28:33.340000Z,0.555,0.052,True,False,True,,data/processed/waveforms/us6000jlsg_KMRS.mseed
us6000jlsg,GAZ,KO,,HHE,broadband,37.3961,37.1506,10.0,37.1721,37.2096,25.45,27.34,4.6,mb,,2023-02-06 06:26:28.168000+00:00,0.00694,0.2124,27.26,347.0,D,False,0.01286,0.01592,0.00936,0.00163,0.00028,0.000216,0.1418,13.05,2.186,10.369,2023-02-06T06:26:33.300000Z,,0.552,,True,False,True,,data/processed/waveforms/us6000jlsg_GAZ.mseed
us6000jlsg,KRTS,KO,,HNE,strong_motion,37.3961,37.1506,10.0,36.573,35.375,182.34,182.61,4.6,mb,,2023-02-06 06:26:28.168000+00:00,0.00023,0.0123,,313.0,D,True,0.00045,0.00102,0.00027,9e-05,3e-05,2e-06,0.0318,125.77,3.781,15.859,,,,,True,True,False,,data/processed/waveforms/us6000jlsg_KRTS.mseed
us6000jlsg,CMRD,KO,,HNE,strong_motion,37.3961,37.1506,10.0,37.6623,34.9902,192.79,193.05,4.6,mb,,2023-02-06 06:26:28.168000+00:00,8e-05,0.006,,426.0,C,True,9e-05,0.0002,0.00016,3e-05,1e-05,1e-06,0.0231,182.01,49.336,23.515,,,,,True,True,False,,data/processed/waveforms/us6000jlsg_CMRD.mseed
us6000jlsg,TUNC,KO,,HNE,strong_motion,37.3961,37.1506,10.0,39.6942,37.5388,257.76,257.95,4.6,mb,,2023-02-06 06:26:28.168000+00:00,0.00011,0.0128,,558.0,C,True,0.0001,0.00012,0.00027,7e-05,2e-05,0.0,0.0153,102.34,15.347,13.996,,,,,True,True,False,,data/processed/waveforms/us6000jlsg_TUNC.mseed
us6000jlsj,DARE,KO,,HHE,broadband,38.1782,37.7439,10.0,38.5712,37.4832,49.26,50.26,4.5,mb,,2023-02-06 14:41:57.177000+00:00,0.00079,0.0144,9.76,510.0,C,False,0.00238,0.0009,0.00037,0.0001,4e-05,5e-06,0.0277,19.57,6.752,9.918,2023-02-06T14:42:09.970000Z,,0.341,,True,False,True,clipping_şüphesi,data/processed/waveforms/us6000jlsj_DARE.mseed
us6000jlsj,KMRS,KO,,HHE,broadband,38.1782,37.7439,10.0,37.5087,36.9,105.04,105.51,4.5,mb,,2023-02-06 14:41:57.177000+00:00,0.00056,0.0217,3.84,314.0,D,False,0.00069,0.00191,0.0007,0.00017,4e-05,3e-06,0.0247,61.85,4.224,8.555,2023-02-06T14:41:59.600000Z,2023-02-06T14:42:28.300000Z,0.223,0.431,True,False,True,,data/processed/waveforms/us6000jlsj_KMRS.mseed
us6000jlsj,TUNC,KO,,HNE,strong_motion,38.1782,37.7439,10.0,39.6942,37.5388,169.5,169.79,4.5,mb,,2023-02-06 14:41:57.177000+00:00,0.00012,0.0096,,558.0,C,True,0.00022,0.0004,0.00028,7e-05,2e-05,0.0,0.0118,57.29,2.462,7.903,,,,,True,True,False,,data/processed/waveforms/us6000jlsj_TUNC.mseed
us6000jlsj,RFHY,KO,,HNZ,strong_motion,38.1782,37.7439,10.0,39.927,38.833,216.0,216.23,4.5,mb,,2023-02-06 14:41:57.177000+00:00,8e-05,0.0207,,739.0,C,True,8e-05,7e-05,0.00023,6e-05,2e-05,0.0,0.0128,117.86,16.975,19.05,,,,,True,False,False,"has_gaps,clipping_şüphesi",data/processed/waveforms/us6000jlsj_RFHY.mseed
us6000jlsj,KYHL,KO,,HNN,strong_motion,38.1782,37.7439,10.0,40.3244,37.8955,239.0,239.21,4.5,mb,,2023-02-06 14:41:57.177000+00:00,5e-05,0.0127,,900.0,B,True,7e-05,8e-05,0.0002,5e-05,1e-05,0.0,0.0068,68.61,1.905,10.202,,,,,True,False,False,has_gaps,data/processed/waveforms/us6000jlsj_KYHL.mseed
us6000jlsj,CMRD,KO,,HNE,strong_motion,38.1782,37.7439,10.0,37.6623,34.9902,248.26,248.46,4.5,mb,,2023-02-06 14:41:57.177000+00:00,6e-05,0.0045,,426.0,C,True,5e-05,9e-05,4e-05,3e-05,1e-05,1e-06,0.0221,181.47,49.607,30.317,,,,,True,False,False,clipping_şüphesi,data/processed/waveforms/us6000jlsj_CMRD.mseed
us6000jlsq,DARE,KO,,HHE,broadband,37.8791,37.7355,10.0,38.5712,37.4832,80.05,80.67,4.9,mwr,4.9,2023-02-06 15:14:34.402000+00:00,0.00107,0.0855,7.37,510.0,C,False,0.00301,0.00272,0.00128,0.00101,0.00067,1.9e-05,0.0738,65.58,0.552,9.967,2023-02-06T15:14:34.390000Z,,0.487,,True,False,True,clipping_şüphesi,data/processed/waveforms/us6000jlsq_DARE.mseed
us6000jlsq,KMRS,KO,,HHE,broadband,37.8791,37.7355,10.0,37.5087,36.9,84.26,84.85,4.9,mwr,4.9,2023-02-06 15:14:34.402000+00:00,0.00071,0.0722,20.9,314.0,D,False,0.0013,0.00139,0.00168,0.00056,0.00105,1.5e-05,0.0729,101.66,0.552,6.438,2023-02-06T15:14:48.120000Z,2023-02-06T15:14:59.670000Z,0.53,0.11,True,False,True,,data/processed/waveforms/us6000jlsq_KMRS.mseed
us6000jlsq,TUNC,KO,,HNE,strong_motion,37.8791,37.7355,10.0,39.6942,37.5388,202.55,202.8,4.9,mwr,4.9,2023-02-06 15:14:34.402000+00:00,0.00033,0.0294,,558.0,C,True,0.00036,0.00048,0.00075,0.00037,0.00016,3e-06,0.0379,81.43,1.329,9.417,,,,,True,True,False,,data/processed/waveforms/us6000jlsq_TUNC.mseed
us6000jlsq,CMRD,KO,,HNE,strong_motion,37.8791,37.7355,10.0,37.6623,34.9902,242.49,242.7,4.9,mwr,4.9,2023-02-06 15:14:34.402000+00:00,7e-05,0.0123,,426.0,C,True,7e-05,8e-05,0.00011,0.0002,0.00014,1e-06,0.0229,173.71,49.926,22.131,,,,,True,True,False,,data/processed/waveforms/us6000jlsq_CMRD.mseed
us6000jlsq,RFHY,KO,,HNE,strong_motion,37.8791,37.7355,10.0,39.927,38.833,246.72,246.92,4.9,mwr,4.9,2023-02-06 15:14:34.402000+00:00,0.00012,0.0514,,739.0,C,True,0.00014,0.00022,0.00033,0.00025,0.00021,2e-06,0.0286,94.85,0.609,7.855,,,,,True,False,False,clipping_şüphesi,data/processed/waveforms/us6000jlsq_RFHY.mseed
us6000jlsq,KRTS,KO,,HNE,strong_motion,37.8791,37.7355,10.0,36.573,35.375,254.49,254.69,4.9,mwr,4.9,2023-02-06 15:14:34.402000+00:00,8e-05,0.0183,,313.0,D,True,8e-05,0.0001,0.00024,0.00016,0.00014,0.0,0.0183,155.24,24.242,20.326,,,,,True,True,False,,data/processed/waveforms/us6000jlsq_KRTS.mseed
us6000jlsu,DARE,KO,,HHE,broadband,38.19,38.1756,7.43,38.5712,37.4832,73.75,74.12,5.4,mwr,5.4,2023-02-06 15:33:32.721000+00:00,0.004,0.2442,28.89,510.0,C,False,0.00925,0.00885,0.00707,0.00225,0.00064,0.000157,0.1455,19.76,1.844,7.738,2023-02-06T15:33:43.510000Z,,0.556,,True,False,True,,data/processed/waveforms/us6000jlsu_DARE.mseed
us6000jlsu,URFA,KO,,HHE,broadband,38.19,38.1756,7.43,37.4409,38.8213,100.77,101.04,5.4,mwr,5.4,2023-02-06 15:33:32.721000+00:00,0.00497,0.24,31.37,364.0,C,False,0.00833,0.01062,0.00438,0.00234,0.00066,0.000252,0.2386,37.64,2.686,9.825,2023-02-06T15:33:53.300000Z,,0.515,,True,False,True,,data/processed/waveforms/us6000jlsu_URFA.mseed
us6000jlsu,TUNC,KO,,HNE,strong_motion,38.19,38.1756,7.43,39.6942,37.5388,176.09,176.25,5.4,mwr,5.4,2023-02-06 15:33:32.721000+00:00,0.00329,0.2693,7.49,558.0,C,True,0.0035,0.00619,0.00817,0.00367,0.00144,0.000125,0.1674,37.0,1.648,3.896,2023-02-06T15:34:02.970000Z,,0.318,,True,True,True,,data/processed/waveforms/us6000jlsu_TUNC.mseed
us6000jlsu,RFHY,KO,,HNE,strong_motion,38.19,38.1756,7.43,39.927,38.833,201.31,201.45,5.4,mwr,5.4,2023-02-06 15:33:32.721000+00:00,0.00053,0.0715,,739.0,C,True,0.0006,0.00104,0.00135,0.0013,0.00062,1.5e-05,0.0784,78.87,1.195,4.164,,,,,True,False,False,clipping_şüphesi,data/processed/waveforms/us6000jlsu_RFHY.mseed
us6000jlsu,KYHL,KO,,HNE,strong_motion,38.19,38.1756,7.43,40.3244,37.8955,238.56,238.68,5.4,mwr,5.4,2023-02-06 15:33:32.721000+00:00,0.00074,0.0864,,900.0,B,True,0.00083,0.00134,0.00301,0.00161,0.00047,2e-05,0.0737,47.8,2.243,3.351,,,,,True,True,False,,data/processed/waveforms/us6000jlsu_KYHL.mseed
us6000jlsu,TOKT,KO,,HHE,broadband,38.19,38.1756,7.43,40.3173,36.5443,275.09,275.19,5.4,mwr,5.4,2023-02-06 15:33:32.721000+00:00,0.00018,0.0376,,632.0,C,False,0.00019,0.00021,0.00044,0.00033,0.00039,1e-06,0.0149,45.1,0.529,2.602,,,,,True,False,False,clipping_şüphesi,data/processed/waveforms/us6000jlsu_TOKT.mseed
us6000jlt0,KRTS,KO,,HNE,strong_motion,36.1064,35.7822,10.0,36.573,35.375,63.42,64.2,4.5,mb,,2023-02-06 16:10:43.265000+00:00,0.00026,0.014,,313.0,D,True,0.00042,0.0011,0.00055,0.0001,3e-05,2e-06,0.0264,95.25,24.232,14.52,,,,,True,True,False,,data/processed/waveforms/us6000jlt0_KRTS.mseed
us6000jlt0,CEYT,KO,,HHE,broadband,36.1064,35.7822,10.0,37.0105,35.7478,100.58,101.08,4.5,mb,,2023-02-06 16:10:43.265000+00:00,0.00021,0.0086,0.11,360.0,D,False,0.00041,0.00062,0.0003,4e-05,1e-05,1e-06,0.0128,151.66,4.895,9.826,2023-02-06T16:11:18.910000Z,,0.014,,True,False,True,,data/processed/waveforms/us6000jlt0_CEYT.mseed
us6000jlt0,SLFK,KO,,HNE,strong_motion,36.1064,35.7822,10.0,36.3925,33.9464,167.66,167.96,4.5,mb,,2023-02-06 16:10:43.265000+00:00,0.0002,0.02,,470.0,C,True,0.00026,0.00057,0.00016,3e-05,1e-05,2e-06,0.0379,160.07,44.843,28.069,,,,,True,True,False,,data/processed/waveforms/us6000jlt0_SLFK.mseed
us6000jlt0,CMRD,KO,,HNE,strong_motion,36.1064,35.7822,10.0,37.6623,34.9902,186.8,187.07,4.5,mb,,2023-02-06 16:10:43.265000+00:00,5e-05,0.0058,,426.0,C,True,6e-05,7e-05,4e-05,1e-05,0.0,0.0,0.0199,176.44,49.59,31.911,,,,,True,False,False,clipping_şüphesi,data/processed/waveforms/us6000jlt0_CMRD.mseed
us6000jlt0,LFK,KO,,HHE,broadband,36.1064,35.7822,10.0,35.2832,33.5335,222.74,222.96,4.5,mb,,2023-02-06 16:10:43.265000+00:00,3e-05,0.0024,,796.0,B,False,3e-05,4e-05,8e-05,3e-05,0.0,0.0,0.0037,67.63,1.548,8.572,,,,,True,False,False,,data/processed/waveforms/us6000jlt0_LFK.mseed
us6000jlt1,SARI,KO,,HHE,broadband,38.0385,36.5982,10.0,38.4072,36.4181,43.91,45.03,4.8,mb,,2023-02-06 16:26:39.507000+00:00,0.00539,0.2529,14.56,740.0,C,False,0.01247,0.01281,0.00813,0.00182,0.00035,0.00044,0.2985,47.12,5.495,9.736,2023-02-06T16:26:51.170000Z,2023-02-06T16:26:52.470000Z,0.342,0.488,True,False,True,,data/processed/waveforms/us6000jlt1_SARI.mseed
us6000jlt1,KMRS,KO,,HHE,broadband,38.0385,36.5982,10.0,37.5087,36.9,64.61,65.38,4.8,mb,,2023-02-06 16:26:39.507000+00:00,0.00769,0.2857,6.07,314.0,D,False,0.02067,0.01483,0.00773,0.0018,0.00033,0.000191,0.1289,27.24,5.519,9.265,2023-02-06T16:26:51.890000Z,2023-02-06T16:27:00.850000Z,0.153,0.421,True,False,True,,data/processed/waveforms/us6000jlt1_KMRS.mseed
us6000jlt1,KHMN,KO,,HNE,strong_motion,38.0385,36.5982,10.0,37.3916,37.1574,87.14,87.71,4.8,mb,,2023-02-06 16:26:39.507000+00:00,0.07471,145.2788,17.37,272.0,D,True,0.11931,0.12777,0.13062,0.13087,0.12973,0.263419,5.2078,15.06,0.027,7.907,2023-02-06T16:28:53.220000Z,,0.511,,True,True,True,,data/processed/waveforms/us6000jlt1_KHMN.mseed
us6000jlt1,KOZT,KO,,HHE,broadband,38.0385,36.5982,10.0,37.4795,35.8264,92.02,92.56,4.8,mb,,2023-02-06 16:26:39.507000+00:00,0.00036,0.0304,4.7,567.0,C,False,0.00042,0.00088,0.00172,0.00046,0.00013,7e-06,0.0561,109.5,2.024,3.584,2023-02-06T16:26:39.500000Z,2023-02-06T16:26:52.080000Z,0.291,0.203,True,False,True,,data/processed/waveforms/us6000jlt1_KOZT.mseed
us6000jlt1,CMRD,KO,,HNE,strong_motion,38.0385,36.5982,10.0,37.6623,34.9902,147.25,147.59,4.8,mb,,2023-02-06 16:26:39.507000+00:00,0.00022,0.0178,,426.0,C,True,0.0003,0.00037,0.00063,0.00015,7e-05,2e-06,0.0305,145.03,2.086,15.141,,,,,True,True,False,,data/processed/waveforms/us6000jlt1_CMRD.mseed
us6000jlt1,KRTS,KO,,HNE,strong_motion,38.0385,36.5982,10.0,36.573,35.375,195.59,195.85,4.8,mb,,2023-02-06 16:26:39.507000+00:00,0.0001,0.0145,,313.0,D,True,0.00011,0.00035,0.00016,9e-05,4e-05,1e-06,0.0231,137.74,24.227,17.642,,,,,True,True,False,,data/processed/waveforms/us6000jlt1_KRTS.mseed
us6000jlt1,KOZK,KO,,HNE,strong_motion,38.0385,36.5982,10.0,39.2101,34.868,198.9,199.15,4.8,mb,,2023-02-06 16:26:39.507000+00:00,0.00022,0.0284,6.75,520.0,C,True,0.00026,0.00054,0.00043,0.00053,0.00012,4e-06,0.0505,138.55,0.79,17.806,2023-02-06T16:27:12.910000Z,2023-02-06T16:27:38.390000Z,0.058,0.036,True,True,True,,data/processed/waveforms/us6000jlt1_KOZK.mseed
us6000jlt5,KMRS,KO,,HHE,broadband,37.9826,36.8994,10.0,37.5087,36.9,52.7,53.64,4.6,mb,,2023-02-06 16:26:15.464000+00:00,0.00769,0.2859,5.93,314.0,D,False,0.02067,0.01483,0.00773,0.0018,0.00033,0.000191,0.1288,27.83,5.519,9.265,2023-02-06T16:26:34.650000Z,2023-02-06T16:27:00.850000Z,0.189,0.421,True,False,True,,data/processed/waveforms/us6000jlt5_KMRS.mseed
us6000jlt5,SARI,KO,,HHE,broadband,37.9826,36.8994,10.0,38.4072,36.4181,63.23,64.02,4.6,mb,,2023-02-06 16:26:15.464000+00:00,0.00539,0.2532,11.27,740.0,C,False,0.01247,0.01281,0.00813,0.00182,0.00035,0.000441,0.2998,47.11,5.495,9.741,2023-02-06T16:26:27.950000Z,2023-02-06T16:26:52.470000Z,0.389,0.488,True,False,True,,data/processed/waveforms/us6000jlt5_SARI.mseed
us6000jlt5,KHMN,KO,,HNE,strong_motion,37.9826,36.8994,10.0,37.3916,37.1574,69.53,70.25,4.6,mb,,2023-02-06 16:26:15.464000+00:00,0.07471,145.2788,17.37,272.0,D,True,0.11931,0.12777,0.13062,0.13087,0.12973,0.263419,5.2078,15.06,0.027,7.907,2023-02-06T16:28:53.220000Z,,0.511,,True,True,True,,data/processed/waveforms/us6000jlt5_KHMN.mseed
us6000jlt5,DARE,KO,,HHE,broadband,37.9826,36.8994,10.0,38.5712,37.4832,82.95,83.55,4.6,mb,,2023-02-06 16:26:15.464000+00:00,0.00034,0.0247,6.07,510.0,C,False,0.00069,0.00092,0.00067,0.00039,7e-05,4e-06,0.0458,137.99,1.229,7.556,2023-02-06T16:26:27.290000Z,,0.217,,True,False,False,"has_gaps,clipping_şüphesi",data/processed/waveforms/us6000jlt5_DARE.mseed
us6000jlt5,CMRD,KO,,HNE,strong_motion,37.9826,36.8994,10.0,37.6623,34.9902,171.43,171.72,4.6,mb,,2023-02-06 16:26:15.464000+00:00,0.00022,0.0183,,426.0,C,True,0.0003,0.00037,0.00063,0.00015,7e-05,2e-06,0.0308,150.96,2.086,15.187,,,,,True,True,False,,data/processed/waveforms/us6000jlt5_CMRD.mseed
us6000jlt5,TUNC,KO,,HNE,strong_motion,37.9826,36.8994,10.0,39.6942,37.5388,198.21,198.46,4.6,mb,,2023-02-06 16:26:15.464000+00:00,0.00024,0.0229,,558.0,C,True,0.00025,0.00034,0.00095,0.00032,9e-05,3e-06,0.0402,93.26,1.962,9.308,,,,,True,True,False,,data/processed/waveforms/us6000jlt5_TUNC.mseed
us6000jlt5,KRTS,KO,,HNE,strong_motion,37.9826,36.8994,10.0,36.573,35.375,206.78,207.02,4.6,mb,,2023-02-06 16:26:15.464000+00:00,0.0001,0.0145,,313.0,D,True,0.00011,0.00035,0.00016,9e-05,4e-05,1e-06,0.0229,151.81,24.227,17.648,,,,,True,True,False,,data/processed/waveforms/us6000jlt5_KRTS.mseed
us6000jlt7,CEYT,KO,,HHE,broadband,36.6625,36.4828,10.0,37.0105,35.7478,76.0,76.66,4.9,mb,,2023-02-06 16:32:11.661000+00:00,0.00059,0.024,13.32,360.0,D,False,0.00082,0.00199,0.00074,0.0002,8e-05,6e-06,0.0351,26.34,4.776,8.044,2023-02-06T16:32:25.120000Z,2023-02-06T16:32:26.240000Z,0.29,0.163,True,False,True,,data/processed/waveforms/us6000jlt7_CEYT.mseed
us6000jlt7,GAZ,KO,,HHE,broadband,36.6625,36.4828,10.0,37.1721,37.2096,85.94,86.52,4.9,mb,,2023-02-06 16:32:11.661000+00:00,0.00091,0.0637,10.02,347.0,D,False,0.00146,0.00215,0.00257,0.00064,0.00025,1.3e-05,0.0515,27.03,1.995,7.049,2023-02-06T16:32:27.500000Z,2023-02-06T16:32:29.970000Z,0.183,0.316,True,False,True,,data/processed/waveforms/us6000jlt7_GAZ.mseed
us6000jlt7,KRTS,KO,,HNE,strong_motion,36.6625,36.4828,10.0,36.573,35.375,99.37,99.87,4.9,mb,,2023-02-06 16:32:11.661000+00:00,0.00076,0.0397,,313.0,D,True,0.00115,0.00291,0.00071,0.00049,7e-05,1e-05,0.0503,33.69,4.862,9.676,,,,,True,True,False,,data/processed/waveforms/us6000jlt7_KRTS.mseed
us6000jlt7,CMRD,KO,,HNE,strong_motion,36.6625,36.4828,10.0,37.6623,34.9902,172.78,173.07,4.9,mb,,2023-02-06 16:32:11.661000+00:00,9e-05,0.0108,,426.0,C,True,8e-05,0.00014,0.00022,8e-05,2e-05,1e-06,0.022,182.92,49.702,22.588,,,,,True,True,False,,data/processed/waveforms/us6000jlt7_CMRD.mseed
us6000jlt7,SLFK,KO,,HNE,strong_motion,36.6625,36.4828,10.0,36.3925,33.9464,228.61,228.83,4.9,mb,,2023-02-06 16:32:11.661000+00:00,0.00065,0.0176,,470.0,C,True,0.00049,0.00079,0.00059,0.00021,5e-05,1.6e-05,0.1022,181.64,42.141,31.525,,,,,True,True,False,,data/processed/waveforms/us6000jlt7_SLFK.mseed
us6000jlt7,KRMN,KO,,HNE,strong_motion,36.6625,36.4828,10.0,37.174,33.2636,291.77,291.94,4.9,mb,,2023-02-06 16:32:11.661000+00:00,0.00011,0.0116,,441.0,C,True,0.00012,0.00017,0.00029,0.00021,4e-05,1e-06,0.0253,179.34,49.341,20.113,,,,,True,True,False,,data/processed/waveforms/us6000jlt7_KRMN.mseed
us6000jlta,SARI,KO,,HHE,broadband,38.0007,36.5078,10.0,38.4072,36.4181,45.88,46.96,5.0,mwr,5.0,2023-02-06 16:43:28.541000+00:00,0.00694,0.3337,3.71,740.0,C,False,0.01514,0.01222,0.00791,0.00446,0.00141,0.000442,0.2243,14.32,1.161,9.878,2023-02-06T16:43:29.980000Z,2023-02-06T16:43:36.420000Z,0.413,0.526,True,False,False,has_gaps,data/processed/waveforms/us6000jlta_SARI.mseed
us6000jlta,KMRS,KO,,HHE,broadband,38.0007,36.5078,10.0,37.5087,36.9,64.67,65.44,5.0,mwr,5.0,2023-02-06 16:43:28.541000+00:00,0.00258,0.2121,24.35,314.0,D,False,0.00306,0.00405,0.00745,0.00255,0.00041,5.9e-05,0.0808,15.05,1.783,4.676,2023-02-06T16:43:40.510000Z,,0.558,,True,False,True,,data/processed/waveforms/us6000jlta_KMRS.mseed
us6000jlta,KOZT,KO,,HHE,broadband,38.0007,36.5078,10.0,37.4795,35.8264,83.36,83.96,5.0,mwr,5.0,2023-02-06 16:43:28.541000+00:00,0.00087,0.0955,17.79,567.0,C,False,0.00098,0.00222,0.00325,0.0011,0.0002,2e-05,0.0615,23.65,2.062,4.494,2023-02-06T16:43:42.370000Z,,0.457,,True,False,True,,data/processed/waveforms/us6000jlta_KOZT.mseed
us6000jlta,KHMN,KO,,HNE,strong_motion,38.0007,36.5078,10.0,37.3916,37.1574,88.62,89.18,5.0,mwr,5.0,2023-02-06 16:43:28.541000+00:00,0.00488,2.1804,,272.0,D,True,0.00207,0.00165,0.00124,0.00033,0.00037,0.000219,0.4129,193.57,49.912,29.505,,,,,True,False,False,has_gaps,data/processed/waveforms/us6000jlta_KHMN.mseed
us6000jlta,CMRD,KO,,HNE,strong_motion,38.0007,36.5078,10.0,37.6623,34.9902,138.49,138.85,5.0,mwr,5.0,2023-02-06 16:43:28.541000+00:00,0.00034,0.0455,6.7,426.0,C,True,0.00045,0.00062,0.0006,0.00039,0.0002,2e-06,0.0345,126.07,0.905,13.263,2023-02-06T16:44:11.940000Z,2023-02-06T16:44:16.240000Z,0.104,0.122,True,True,True,,data/processed/waveforms/us6000jlta_CMRD.mseed
us6000jlta,KRTS,KO,,HNE,strong_motion,38.0007,36.5078,10.0,36.573,35.375,187.73,188.0,5.0,mwr,5.0,2023-02-06 16:43:28.541000+00:00,0.00012,0.0177,,313.0,D,True,0.00019,0.00035,0.00039,0.00025,9e-05,1e-06,0.0257,118.86,24.227,16.262,,,,,True,True,False,,data/processed/waveforms/us6000jlta_KRTS.mseed
us6000jlta,KOZK,KO,,HNE,strong_motion,38.0007,36.5078,10.0,39.2101,34.868,195.92,196.18,5.0,mwr,5.0,2023-02-06 16:43:28.541000+00:00,0.00056,0.0669,12.45,520.0,C,True,0.00065,0.00097,0.00121,0.00096,0.00028,1.2e-05,0.0754,84.07,0.771,14.506,2023-02-06T16:44:02.220000Z,2023-02-06T16:44:05.570000Z,0.263,0.057,True,True,True,,data/processed/waveforms/us6000jlta_KOZK.mseed
us6000jlth,DARE,KO,,HHE,broadband,38.0112,37.4148,9.152,38.5712,37.4832,62.55,63.22,4.5,mb,,2023-02-06 16:55:35.783000+00:00,0.00061,0.0389,21.27,510.0,C,False,0.00162,0.00182,0.00091,0.00045,7e-05,5e-06,0.0338,53.61,1.452,10.104,2023-02-06T16:55:44.310000Z,2023-02-06T16:55:54.960000Z,0.539,0.33,True,False,True,,data/processed/waveforms/us6000jlth_DARE.mseed
us6000jlth,KMRS,KO,,HHE,broadband,38.0112,37.4148,9.152,37.5087,36.9,71.9,72.48,4.5,mb,,2023-02-06 16:55:35.783000+00:00,0.00062,0.025,7.47,314.0,D,False,0.00157,0.00125,0.00047,0.00025,0.00018,5e-06,0.033,26.18,2.614,7.738,2023-02-06T16:55:47.070000Z,,0.18,,True,False,True,,data/processed/waveforms/us6000jlth_KMRS.mseed
us6000jlth,KHMN,KO,,HNE,strong_motion,38.0112,37.4148,9.152,37.3916,37.1574,72.52,73.1,4.5,mb,,2023-02-06 16:55:35.783000+00:00,0.01072,0.1205,,272.0,D,True,0.01334,0.0027,0.00062,0.00018,6e-05,0.001368,1.1519,182.75,25.046,19.048,,,,,True,True,False,,data/processed/waveforms/us6000jlth_KHMN.mseed
us6000jlth,TUNC,KO,,HNE,strong_motion,38.0112,37.4148,9.152,39.6942,37.5388,187.45,187.67,4.5,mb,,2023-02-06 16:55:35.783000+00:00,0.00019,0.0162,,558.0,C,True,0.0002,0.00035,0.00045,0.00017,3e-05,1e-06,0.0214,136.64,2.386,11.072,,,,,True,True,False,,data/processed/waveforms/us6000jlth_TUNC.mseed
us6000jlth,CMRD,KO,,HNE,strong_motion,38.0112,37.4148,9.152,37.6623,34.9902,216.42,216.61,4.5,mb,,2023-02-06 16:55:35.783000+00:00,7e-05,0.0076,,426.0,C,True,5e-05,8e-05,7e-05,4e-05,1e-05,1e-06,0.0201,174.78,49.288,27.967,,,,,True,False,False,clipping_şüphesi,data/processed/waveforms/us6000jlth_CMRD.mseed
us6000jlth,KRTS,KO,,HNE,strong_motion,38.0112,37.4148,9.152,36.573,35.375,241.1,241.27,4.5,mb,,2023-02-06 16:55:35.783000+00:00,6e-05,0.0121,,313.0,D,True,6e-05,0.00012,9e-05,4e-05,2e-05,0.0,0.0163,178.3,24.227,22.293,,,,,True,True,False,,data/processed/waveforms/us6000jlth_KRTS.mseed
us6000jlwh,SARI,KO,,HHE,broadband,38.097,36.696,10.0,38.4072,36.4181,42.17,43.34,4.5,mwr,4.5,2023-02-06 17:26:24.481000+00:00,0.01182,0.2805,27.14,740.0,C,False,0.04161,0.01166,0.00359,0.00127,0.00029,0.000855,0.2399,8.64,8.142,12.172,2023-02-06T17:26:31.830000Z,,0.559,,True,False,True,,data/processed/waveforms/us6000jlwh_SARI.mseed
us6000jlwh,KMRS,KO,,HHE,broadband,38.097,36.696,10.0,37.5087,36.9,67.83,68.56,4.5,mwr,4.5,2023-02-06 17:26:24.481000+00:00,0.00288,0.1372,20.36,314.0,D,False,0.00355,0.00674,0.00451,0.00127,0.00018,3.8e-05,0.0586,10.22,1.962,5.586,2023-02-06T17:26:38.080000Z,,0.551,,True,False,True,,data/processed/waveforms/us6000jlwh_KMRS.mseed
us6000jlwh,DARE,KO,,HHE,broadband,38.097,36.696,10.0,38.5712,37.4832,86.57,87.15,4.5,mwr,4.5,2023-02-06 17:26:24.481000+00:00,0.00089,0.0284,10.25,510.0,C,False,0.00287,0.00267,0.0006,0.00028,6e-05,8e-06,0.0328,29.72,7.238,11.391,2023-02-06T17:26:40.650000Z,,0.237,,True,False,True,,data/processed/waveforms/us6000jlwh_DARE.mseed
us6000jlwh,KHMN,KO,,HNE,strong_motion,38.097,36.696,10.0,37.3916,37.1574,88.31,88.87,4.5,mwr,4.5,2023-02-06 17:26:24.481000+00:00,0.00628,0.0758,,272.0,D,True,0.00809,0.00251,0.00127,0.00036,0.00015,0.009276,3.107,184.16,25.056,20.844,,,,,True,True,False,,data/processed/waveforms/us6000jlwh_KHMN.mseed
