network,station,location,channel,instrument_type,latitude,longitude,sample_rate_hz,start_date,end_date
KO,EDRB,,BHE,broadband,41.8469,26.7437,50.0,2002-03-27T00:00:00.000000Z,2003-04-11T00:00:00.000000Z
KO,EDRB,,BHN,broadband,41.8469,26.7437,50.0,2002-03-27T00:00:00.000000Z,2003-04-11T00:00:00.000000Z
KO,EDRB,,BHZ,broadband,41.8469,26.7437,50.0,2002-03-27T00:00:00.000000Z,2003-04-11T00:00:00.000000Z
KO,EDRB,,HHE,broadband,41.8469,26.7437,100.0,2003-04-11T00:00:00.000000Z,2003-10-16T20:00:00.000000Z
KO,EDRB,,HHN,broadband,41.8469,26.7437,100.0,2003-04-11T00:00:00.000000Z,2003-10-16T20:00:00.000000Z
KO,EDRB,,HHZ,broadband,41.8469,26.7437,100.0,2003-04-11T00:00:00.000000Z,2003-10-16T20:00:00.000000Z
KO,EDRB,,BHE,broadband,41.8469,26.7437,50.0,2003-10-16T20:00:00.000000Z,2007-04-18T12:00:00.000000Z
KO,EDRB,,BHN,broadband,41.8469,26.7437,50.0,2003-10-16T20:00:00.000000Z,2007-04-18T12:00:00.000000Z
KO,EDRB,,BHZ,broadband,41.8469,26.7437,50.0,2003-10-16T20:00:00.000000Z,2007-04-18T12:00:00.000000Z
KO,EDRB,,BHE,broadband,41.8469,26.7437,50.0,2007-04-18T12:00:00.000000Z,2013-11-08T16:00:00.000000Z
KO,EDRB,,BHN,broadband,41.8469,26.7437,50.0,2007-04-18T12:00:00.000000Z,2013-11-08T16:00:00.000000Z
KO,EDRB,,BHZ,broadband,41.8469,26.7437,50.0,2007-04-18T12:00:00.000000Z,2013-11-08T16:00:00.000000Z
KO,EDRB,,HHE,broadband,41.8469,26.7437,100.0,2013-11-08T16:00:00.000000Z,2015-10-05T12:00:00.000000Z
KO,EDRB,,HHN,broadband,41.8469,26.7437,100.0,2013-11-08T16:00:00.000000Z,2015-10-05T12:00:00.000000Z
KO,EDRB,,HHZ,broadband,41.8469,26.7437,100.0,2013-11-08T16:00:00.000000Z,2015-10-05T12:00:00.000000Z
KO,EDRB,,BHE,broadband,41.8469,26.7437,50.0,2015-10-05T12:00:00.000000Z,2015-10-14T08:00:00.000000Z
KO,EDRB,,BHN,broadband,41.8469,26.7437,50.0,2015-10-05T12:00:00.000000Z,2015-10-14T08:00:00.000000Z
KO,EDRB,,BHZ,broadband,41.8469,26.7437,50.0,2015-10-05T12:00:00.000000Z,2015-10-14T08:00:00.000000Z
KO,EDRB,,HHE,broadband,41.8469,26.7437,100.0,2015-10-14T08:00:00.000000Z,
KO,EDRB,,HHN,broadband,41.8469,26.7437,100.0,2015-10-14T08:00:00.000000Z,
KO,EDRB,,HHZ,broadband,41.8469,26.7437,100.0,2015-10-14T08:00:00.000000Z,
KO,YUNK,,HNE,strong_motion,38.806,31.7626,100.0,2012-11-12T00:00:00.000000Z,2017-11-03T00:00:00.000000Z
KO,YUNK,,HNN,strong_motion,38.806,31.7626,100.0,2012-11-12T00:00:00.000000Z,2017-11-03T00:00:00.000000Z
KO,YUNK,,HNZ,strong_motion,38.806,31.7626,100.0,2012-11-12T00:00:00.000000Z,2017-11-03T00:00:00.000000Z
KO,VANB,,HHE,broadband,38.509,43.4056,100.0,2003-05-13T00:00:00.000000Z,2003-10-16T20:00:00.000000Z
KO,VANB,,HHN,broadband,38.509,43.4056,100.0,2003-05-13T00:00:00.000000Z,2003-10-16T20:00:00.000000Z
KO,VANB,,HHZ,broadband,38.509,43.4056,100.0,2003-05-13T00:00:00.000000Z,2003-10-16T20:00:00.000000Z
KO,VANB,,BHE,broadband,38.509,43.4056,50.0,2003-10-16T20:00:00.000000Z,2013-09-26T12:00:00.000000Z
KO,VANB,,BHN,broadband,38.509,43.4056,50.0,2003-10-16T20:00:00.000000Z,2013-09-26T12:00:00.000000Z
KO,VANB,,BHZ,broadband,38.509,43.4056,50.0,2003-10-16T20:00:00.000000Z,2013-09-26T12:00:00.000000Z
KO,VANB,,HHE,broadband,38.509,43.4056,100.0,2013-09-26T12:00:00.000000Z,
KO,VANB,,HHN,broadband,38.509,43.4056,100.0,2013-09-26T12:00:00.000000Z,
KO,VANB,,HHZ,broadband,38.509,43.4056,100.0,2013-09-26T12:00:00.000000Z,
KO,BNN,,BHE,broadband,38.8521,35.8472,50.0,2007-01-23T12:00:00.000000Z,2022-11-29T10:00:00.000000Z
KO,BNN,,BHN,broadband,38.8521,35.8472,50.0,2007-01-23T12:00:00.000000Z,2022-11-29T10:00:00.000000Z
KO,BNN,,BHZ,broadband,38.8521,35.8472,50.0,2007-01-23T12:00:00.000000Z,2022-11-29T10:00:00.000000Z
KO,BNN,,HHE,broadband,38.8521,35.8472,100.0,2022-11-29T10:00:00.000000Z,
KO,BNN,,HHN,broadband,38.8521,35.8472,100.0,2022-11-29T10:00:00.000000Z,
KO,BNN,,HHZ,broadband,38.8521,35.8472,100.0,2022-11-29T10:00:00.000000Z,
KO,GAZK,,HHE,broadband,40.7479,27.3275,100.0,2019-12-23T00:00:00.000000Z,2025-09-17T10:19:00.000000Z
KO,GAZK,,HHN,broadband,40.7479,27.3275,100.0,2019-12-23T00:00:00.000000Z,2025-09-17T10:19:00.000000Z
KO,GAZK,,HHZ,broadband,40.7479,27.3275,100.0,2019-12-23T00:00:00.000000Z,2025-09-17T10:19:00.000000Z
KO,GAZK,,HHE,broadband,40.7479,27.3275,100.0,2025-09-17T10:19:00.000000Z,
KO,GAZK,,HHN,broadband,40.7479,27.3275,100.0,2025-09-17T10:19:00.000000Z,
KO,GAZK,,HHZ,broadband,40.7479,27.3275,100.0,2025-09-17T10:19:00.000000Z,
KO,BRGA,,HNE,strong_motion,40.8846,29.065,100.0,2012-04-04T00:00:00.000000Z,2012-10-31T11:00:00.000000Z
KO,BRGA,,HNN,strong_motion,40.8846,29.065,100.0,2012-04-04T00:00:00.000000Z,2012-10-31T11:00:00.000000Z
KO,BRGA,,HNZ,strong_motion,40.8846,29.065,100.0,2012-04-04T00:00:00.000000Z,2012-10-31T11:00:00.000000Z
KO,BRGA,,HNE,strong_motion,40.8846,29.065,100.0,2012-10-31T11:00:00.000000Z,
KO,BRGA,,HNN,strong_motion,40.8846,29.065,100.0,2012-10-31T11:00:00.000000Z,
KO,BRGA,,HNZ,strong_motion,40.8846,29.065,100.0,2012-10-31T11:00:00.000000Z,
KO,KMON,,HNE,strong_motion,41.3738,33.7839,100.0,2013-09-25T00:00:00.000000Z,
KO,KMON,,HNN,strong_motion,41.3738,33.7839,100.0,2013-09-25T00:00:00.000000Z,
KO,KMON,,HNZ,strong_motion,41.3738,33.7839,100.0,2013-09-25T00:00:00.000000Z,
KO,KRTS,,BHE,broadband,36.573,35.375,20.0,2005-08-25T00:00:00.000000Z,2006-01-03T07:00:00.000000Z
KO,KRTS,,BHN,broadband,36.573,35.375,20.0,2005-08-25T00:00:00.000000Z,2006-01-03T07:00:00.000000Z
KO,KRTS,,BHZ,broadband,36.573,35.375,20.0,2005-08-25T00:00:00.000000Z,2006-01-03T07:00:00.000000Z
KO,KRTS,,BHE,broadband,36.573,35.375,50.0,2006-01-03T07:00:00.000000Z,2015-10-02T00:00:00.000000Z
KO,KRTS,,BHN,broadband,36.573,35.375,50.0,2006-01-03T07:00:00.000000Z,2015-10-02T00:00:00.000000Z
KO,KRTS,,BHZ,broadband,36.573,35.375,50.0,2006-01-03T07:00:00.000000Z,2015-10-02T00:00:00.000000Z
KO,KRTS,,HHE,broadband,36.573,35.375,100.0,2015-10-02T00:00:00.000000Z,2015-10-08T12:00:00.000000Z
KO,KRTS,,HHN,broadband,36.573,35.375,100.0,2015-10-02T00:00:00.000000Z,2015-10-08T12:00:00.000000Z
KO,KRTS,,HHZ,broadband,36.573,35.375,100.0,2015-10-02T00:00:00.000000Z,2015-10-08T12:00:00.000000Z
KO,KRTS,,BHE,broadband,36.573,35.375,50.0,2015-10-08T12:00:00.000000Z,2016-09-04T00:00:00.000000Z
KO,KRTS,,BHN,broadband,36.573,35.375,50.0,2015-10-08T12:00:00.000000Z,2016-09-04T00:00:00.000000Z
KO,KRTS,,BHZ,broadband,36.573,35.375,50.0,2015-10-08T12:00:00.000000Z,2016-09-04T00:00:00.000000Z
KO,KRTS,,HNE,strong_motion,36.573,35.375,100.0,2016-11-29T00:00:00.000000Z,
KO,KRTS,,HNN,strong_motion,36.573,35.375,100.0,2016-11-29T00:00:00.000000Z,
KO,KRTS,,HNZ,strong_motion,36.573,35.375,100.0,2016-11-29T00:00:00.000000Z,
KO,HVHR,,BNE,strong_motion,40.9699,28.8445,50.0,2010-12-01T00:00:00.000000Z,2011-01-05T13:00:00.000000Z
KO,HVHR,,BNN,strong_motion,40.9699,28.8445,50.0,2010-12-01T00:00:00.000000Z,2011-01-05T13:00:00.000000Z
KO,HVHR,,BNZ,strong_motion,40.9699,28.8445,50.0,2010-12-01T00:00:00.000000Z,2011-01-05T13:00:00.000000Z
KO,HVHR,,HNE,strong_motion,40.9699,28.8445,100.0,2011-01-05T13:00:00.000000Z,2012-10-19T13:00:00.000000Z
KO,HVHR,,HNN,strong_motion,40.9699,28.8445,100.0,2011-01-05T13:00:00.000000Z,2012-10-19T13:00:00.000000Z
KO,HVHR,,HNZ,strong_motion,40.9699,28.8445,100.0,2011-01-05T13:00:00.000000Z,2012-10-19T13:00:00.000000Z
KO,HVHR,,HNE,strong_motion,40.9699,28.8445,100.0,2012-10-19T13:00:00.000000Z,
KO,HVHR,,HNN,strong_motion,40.9699,28.8445,100.0,2012-10-19T13:00:00.000000Z,
KO,HVHR,,HNZ,strong_motion,40.9699,28.8445,100.0,2012-10-19T13:00:00.000000Z,
KO,CRLT,,BHE,broadband,41.129,27.736,50.0,2007-05-15T00:00:00.000000Z,2013-05-20T13:00:00.000000Z
KO,CRLT,,BHN,broadband,41.129,27.736,50.0,2007-05-15T00:00:00.000000Z,2013-05-20T13:00:00.000000Z
KO,CRLT,,BHZ,broadband,41.129,27.736,50.0,2007-05-15T00:00:00.000000Z,2013-05-20T13:00:00.000000Z
KO,CRLT,,HHE,broadband,41.129,27.736,100.0,2013-05-20T13:00:00.000000Z,2013-06-03T07:00:00.000000Z
KO,CRLT,,HHN,broadband,41.129,27.736,100.0,2013-05-20T13:00:00.000000Z,2013-06-03T07:00:00.000000Z
KO,CRLT,,HHZ,broadband,41.129,27.736,100.0,2013-05-20T13:00:00.000000Z,2013-06-03T07:00:00.000000Z
KO,CRLT,,BHE,broadband,41.129,27.736,50.0,2013-06-03T07:00:00.000000Z,2013-11-08T16:00:00.000000Z
KO,CRLT,,BHN,broadband,41.129,27.736,50.0,2013-06-03T07:00:00.000000Z,2013-11-08T16:00:00.000000Z
KO,CRLT,,BHZ,broadband,41.129,27.736,50.0,2013-06-03T07:00:00.000000Z,2013-11-08T16:00:00.000000Z
KO,CRLT,,HHE,broadband,41.129,27.736,100.0,2013-11-08T16:00:00.000000Z,2024-08-15T00:00:00.000000Z
KO,CRLT,,HHN,broadband,41.129,27.736,100.0,2013-11-08T16:00:00.000000Z,2024-08-15T00:00:00.000000Z
KO,CRLT,,HHZ,broadband,41.129,27.736,100.0,2013-11-08T16:00:00.000000Z,2024-08-15T00:00:00.000000Z
KO,MAEG,,HNE,strong_motion,40.9653,27.9448,100.0,2021-06-20T00:00:00.000000Z,2025-05-22T13:30:00.000000Z
KO,MAEG,,HNN,strong_motion,40.9653,27.9448,100.0,2021-06-20T00:00:00.000000Z,2025-05-22T13:30:00.000000Z
KO,MAEG,,HNZ,strong_motion,40.9653,27.9448,100.0,2021-06-20T00:00:00.000000Z,2025-05-22T13:30:00.000000Z
KO,MAEG,,HNE,strong_motion,40.9653,27.9448,100.0,2025-05-22T13:30:00.000000Z,
KO,MAEG,,HNN,strong_motion,40.9653,27.9448,100.0,2025-05-22T13:30:00.000000Z,
KO,MAEG,,HNZ,strong_motion,40.9653,27.9448,100.0,2025-05-22T13:30:00.000000Z,
KO,CAME,,EHE,broadband,36.9435,29.3023,100.0,2014-10-15T00:00:00.000000Z,
KO,CAME,,EHN,broadband,36.9435,29.3023,100.0,2014-10-15T00:00:00.000000Z,
KO,CAME,,EHZ,broadband,36.9435,29.3023,100.0,2014-10-15T00:00:00.000000Z,
KO,CAME,,HNE,strong_motion,36.9435,29.3023,100.0,2014-10-15T00:00:00.000000Z,
KO,CAME,,HNN,strong_motion,36.9435,29.3023,100.0,2014-10-15T00:00:00.000000Z,
KO,CAME,,HNZ,strong_motion,36.9435,29.3023,100.0,2014-10-15T00:00:00.000000Z,
KO,RFHY,,HNE,strong_motion,39.927,38.833,100.0,2020-12-12T00:00:00.000000Z,
KO,RFHY,,HNN,strong_motion,39.927,38.833,100.0,2020-12-12T00:00:00.000000Z,
KO,RFHY,,HNZ,strong_motion,39.927,38.833,100.0,2020-12-12T00:00:00.000000Z,
KO,BNGB,,BHE,broadband,38.9913,40.6792,50.0,2008-11-21T00:00:00.000000Z,2022-11-29T10:00:00.000000Z
KO,BNGB,,BHN,broadband,38.9913,40.6792,50.0,2008-11-21T00:00:00.000000Z,2022-11-29T10:00:00.000000Z
KO,BNGB,,BHZ,broadband,38.9913,40.6792,50.0,2008-11-21T00:00:00.000000Z,2022-11-29T10:00:00.000000Z
KO,BNGB,,HHE,broadband,38.9913,40.6792,100.0,2022-11-29T10:00:00.000000Z,
KO,BNGB,,HHN,broadband,38.9913,40.6792,100.0,2022-11-29T10:00:00.000000Z,
KO,BNGB,,HHZ,broadband,38.9913,40.6792,100.0,2022-11-29T10:00:00.000000Z,
KO,TZLA,,HNE,strong_motion,40.8123,29.2968,100.0,2021-04-28T00:00:00.000000Z,
KO,TZLA,,HNN,strong_motion,40.8123,29.2968,100.0,2021-04-28T00:00:00.000000Z,
KO,TZLA,,HNZ,strong_motion,40.8123,29.2968,100.0,2021-04-28T00:00:00.000000Z,
KO,ODEM,,EHE,broadband,38.2762,28.0747,100.0,2018-05-04T00:00:00.000000Z,
KO,ODEM,,EHN,broadband,38.2762,28.0747,100.0,2018-05-04T00:00:00.000000Z,
KO,ODEM,,EHZ,broadband,38.2762,28.0747,100.0,2018-05-04T00:00:00.000000Z,
KO,ODEM,,HNE,strong_motion,38.2762,28.0747,100.0,2018-05-04T00:00:00.000000Z,
KO,ODEM,,HNN,strong_motion,38.2762,28.0747,100.0,2018-05-04T00:00:00.000000Z,
KO,ODEM,,HNZ,strong_motion,38.2762,28.0747,100.0,2018-05-04T00:00:00.000000Z,
KO,MASR,,HNE,strong_motion,41.7596,32.4658,100.0,2011-03-16T00:00:00.000000Z,2016-05-17T00:00:00.000000Z
KO,MASR,,HNN,strong_motion,41.7596,32.4658,100.0,2011-03-16T00:00:00.000000Z,2016-05-17T00:00:00.000000Z
KO,MASR,,HNZ,strong_motion,41.7596,32.4658,100.0,2011-03-16T00:00:00.000000Z,2016-05-17T00:00:00.000000Z
KO,HDMB,,BHE,broadband,36.9638,32.4857,50.0,2003-11-06T00:00:00.000000Z,2005-04-09T20:00:00.000000Z
KO,HDMB,,BHN,broadband,36.9638,32.4857,50.0,2003-11-06T00:00:00.000000Z,2005-04-09T20:00:00.000000Z
KO,HDMB,,BHZ,broadband,36.9638,32.4857,50.0,2003-11-06T00:00:00.000000Z,2005-04-09T20:00:00.000000Z
KO,HDMB,,BHE,broadband,36.9638,32.4857,20.0,2005-04-09T20:00:00.000000Z,2006-01-05T13:00:00.000000Z
KO,HDMB,,BHN,broadband,36.9638,32.4857,20.0,2005-04-09T20:00:00.000000Z,2006-01-05T13:00:00.000000Z
KO,HDMB,,BHZ,broadband,36.9638,32.4857,20.0,2005-04-09T20:00:00.000000Z,2006-01-05T13:00:00.000000Z
KO,HDMB,,BHE,broadband,36.9638,32.4857,50.0,2006-01-05T13:00:00.000000Z,2006-07-26T00:00:00.000000Z
KO,HDMB,,BHN,broadband,36.9638,32.4857,50.0,2006-01-05T13:00:00.000000Z,2006-07-26T00:00:00.000000Z
KO,HDMB,,BHZ,broadband,36.9638,32.4857,50.0,2006-01-05T13:00:00.000000Z,2006-07-26T00:00:00.000000Z
KO,HDMB,,BHE,broadband,36.9638,32.4857,50.0,2006-07-26T00:00:00.000000Z,2007-05-09T10:00:00.000000Z
KO,HDMB,,BHN,broadband,36.9638,32.4857,50.0,2006-07-26T00:00:00.000000Z,2007-05-09T10:00:00.000000Z
KO,HDMB,,BHZ,broadband,36.9638,32.4857,50.0,2006-07-26T00:00:00.000000Z,2007-05-09T10:00:00.000000Z
KO,HDMB,,BHE,broadband,36.9638,32.4857,50.0,2007-05-09T10:00:00.000000Z,2011-06-01T00:00:00.000000Z
KO,HDMB,,BHN,broadband,36.9638,32.4857,50.0,2007-05-09T10:00:00.000000Z,2011-06-01T00:00:00.000000Z
KO,HDMB,,BHZ,broadband,36.9638,32.4857,50.0,2007-05-09T10:00:00.000000Z,2011-06-01T00:00:00.000000Z
KO,HDMB,,BHE,broadband,36.9638,32.4857,50.0,2011-06-01T00:00:00.000000Z,2011-09-23T00:00:00.000000Z
KO,HDMB,,BHN,broadband,36.9638,32.4857,50.0,2011-06-01T00:00:00.000000Z,2011-09-23T00:00:00.000000Z
KO,HDMB,,BHZ,broadband,36.9638,32.4857,50.0,2011-06-01T00:00:00.000000Z,2011-09-23T00:00:00.000000Z
KO,HDMB,,BHE,broadband,36.9638,32.4857,50.0,2012-09-26T15:00:00.000000Z,2015-10-08T09:00:00.000000Z
KO,HDMB,,BHN,broadband,36.9638,32.4857,50.0,2012-09-26T15:00:00.000000Z,2015-10-08T09:00:00.000000Z
KO,HDMB,,BHZ,broadband,36.9638,32.4857,50.0,2012-09-26T15:00:00.000000Z,2015-10-08T09:00:00.000000Z
KO,HDMB,,HHE,broadband,36.9638,32.4857,100.0,2015-10-08T09:00:00.000000Z,
KO,HDMB,,HHN,broadband,36.9638,32.4857,100.0,2015-10-08T09:00:00.000000Z,
KO,HDMB,,HHZ,broadband,36.9638,32.4857,100.0,2015-10-08T09:00:00.000000Z,
KO,KONT,,BHE,broadband,37.957,32.3563,50.0,2006-07-20T12:00:00.000000Z,2022-11-29T10:00:00.000000Z
KO,KONT,,BHN,broadband,37.957,32.3563,50.0,2006-07-20T12:00:00.000000Z,2022-11-29T10:00:00.000000Z
KO,KONT,,BHZ,broadband,37.957,32.3563,50.0,2006-07-20T12:00:00.000000Z,2022-11-29T10:00:00.000000Z
KO,KONT,,HHE,broadband,37.957,32.3563,100.0,2022-11-29T10:00:00.000000Z,
KO,KONT,,HHN,broadband,37.957,32.3563,100.0,2022-11-29T10:00:00.000000Z,
KO,KONT,,HHZ,broadband,37.957,32.3563,100.0,2022-11-29T10:00:00.000000Z,
KO,ENZZ,,HNE,strong_motion,40.607,26.1406,100.0,2011-03-28T00:00:00.000000Z,
KO,ENZZ,,HNN,strong_motion,40.607,26.1406,100.0,2011-03-28T00:00:00.000000Z,
KO,ENZZ,,HNZ,strong_motion,40.607,26.1406,100.0,2011-03-28T00:00:00.000000Z,
KO,ALAN,,HNE,strong_motion,36.557,32.0327,100.0,2011-08-10T00:00:00.000000Z,
KO,ALAN,,HNN,strong_motion,36.557,32.0327,100.0,2011-08-10T00:00:00.000000Z,
KO,ALAN,,HNZ,strong_motion,36.557,32.0327,100.0,2011-08-10T00:00:00.000000Z,
KO,SIRT,,BHE,broadband,37.501,42.4392,20.0,2005-06-22T00:00:00.000000Z,2006-09-21T00:00:00.000000Z
KO,SIRT,,BHN,broadband,37.501,42.4392,20.0,2005-06-22T00:00:00.000000Z,2006-09-21T00:00:00.000000Z
KO,SIRT,,BHZ,broadband,37.501,42.4392,20.0,2005-06-22T00:00:00.000000Z,2006-09-21T00:00:00.000000Z
KO,SIRT,,BHE,broadband,37.501,42.4392,50.0,2006-09-21T00:00:00.000000Z,2023-06-08T06:40:00.000000Z
KO,SIRT,,BHN,broadband,37.501,42.4392,50.0,2006-09-21T00:00:00.000000Z,2023-06-08T06:40:00.000000Z
KO,SIRT,,BHZ,broadband,37.501,42.4392,50.0,2006-09-21T00:00:00.000000Z,2023-06-08T06:40:00.000000Z
KO,SIRT,,HHE,broadband,37.501,42.4392,100.0,2023-06-08T06:40:00.000000Z,
KO,SIRT,,HHN,broadband,37.501,42.4392,100.0,2023-06-08T06:40:00.000000Z,
KO,SIRT,,HHZ,broadband,37.501,42.4392,100.0,2023-06-08T06:40:00.000000Z,
KO,CHAY,,HNE,strong_motion,41.0862,40.7253,100.0,2012-02-29T00:00:00.000000Z,2018-06-19T10:00:00.000000Z
KO,CHAY,,HNN,strong_motion,41.0862,40.7253,100.0,2012-02-29T00:00:00.000000Z,2018-06-19T10:00:00.000000Z
KO,CHAY,,HNZ,strong_motion,41.0862,40.7253,100.0,2012-02-29T00:00:00.000000Z,2018-06-19T10:00:00.000000Z
KO,CHAY,,HNE,strong_motion,41.0862,40.7253,100.0,2018-06-19T10:00:00.000000Z,
KO,CHAY,,HNN,strong_motion,41.0862,40.7253,100.0,2018-06-19T10:00:00.000000Z,
KO,CHAY,,HNZ,strong_motion,41.0862,40.7253,100.0,2018-06-19T10:00:00.000000Z,
KO,YENI,,HNE,strong_motion,39.9364,27.24216,100.0,2018-04-19T00:00:00.000000Z,
KO,YENI,,HNN,strong_motion,39.9364,27.24216,100.0,2018-04-19T00:00:00.000000Z,
KO,YENI,,HNZ,strong_motion,39.9364,27.24216,100.0,2018-04-19T00:00:00.000000Z,
KO,ARMT,,BHE,broadband,40.5683,28.866,50.0,2007-12-17T00:00:00.000000Z,2013-10-10T12:00:00.000000Z
KO,ARMT,,BHN,broadband,40.5683,28.866,50.0,2007-12-17T00:00:00.000000Z,2013-10-10T12:00:00.000000Z
KO,ARMT,,BHZ,broadband,40.5683,28.866,50.0,2007-12-17T00:00:00.000000Z,2013-10-10T12:00:00.000000Z
KO,ARMT,,HHE,broadband,40.5683,28.866,100.0,2013-10-10T12:00:00.000000Z,
KO,ARMT,,HHN,broadband,40.5683,28.866,100.0,2013-10-10T12:00:00.000000Z,
KO,ARMT,,HHZ,broadband,40.5683,28.866,100.0,2013-10-10T12:00:00.000000Z,
KO,ARMT,,HNE,strong_motion,40.5683,28.866,100.0,2015-10-25T00:00:00.000000Z,
KO,ARMT,,HNN,strong_motion,40.5683,28.866,100.0,2015-10-25T00:00:00.000000Z,
KO,ARMT,,HNZ,strong_motion,40.5683,28.866,100.0,2015-10-25T00:00:00.000000Z,
KO,PHSR,,BHE,broadband,41.6308,27.5238,50.0,2009-07-09T00:00:00.000000Z,2012-12-22T14:00:00.000000Z
KO,PHSR,,BHN,broadband,41.6308,27.5238,50.0,2009-07-09T00:00:00.000000Z,2012-12-22T14:00:00.000000Z
KO,PHSR,,BHZ,broadband,41.6308,27.5238,50.0,2009-07-09T00:00:00.000000Z,2012-12-22T14:00:00.000000Z
KO,PHSR,,BHE,broadband,41.6308,27.5238,50.0,2012-12-22T14:00:00.000000Z,2013-11-15T09:00:00.000000Z
KO,PHSR,,BHN,broadband,41.6308,27.5238,50.0,2012-12-22T14:00:00.000000Z,2013-11-15T09:00:00.000000Z
KO,PHSR,,BHZ,broadband,41.6308,27.5238,50.0,2012-12-22T14:00:00.000000Z,2013-11-15T09:00:00.000000Z
KO,PHSR,,HHE,broadband,41.6308,27.5238,100.0,2013-11-15T09:00:00.000000Z,2018-10-17T00:00:00.000000Z
KO,PHSR,,HHN,broadband,41.6308,27.5238,100.0,2013-11-15T09:00:00.000000Z,2018-10-17T00:00:00.000000Z
KO,PHSR,,HHZ,broadband,41.6308,27.5238,100.0,2013-11-15T09:00:00.000000Z,2018-10-17T00:00:00.000000Z
KO,PHSR,,HHE,broadband,41.6308,27.5238,100.0,2018-10-17T00:00:00.000000Z,
KO,PHSR,,HHN,broadband,41.6308,27.5238,100.0,2018-10-17T00:00:00.000000Z,
KO,PHSR,,HHZ,broadband,41.6308,27.5238,100.0,2018-10-17T00:00:00.000000Z,
KO,ERIK,,BHE,broadband,40.6708,26.5132,50.0,2008-07-02T00:00:00.000000Z,2013-11-08T15:00:00.000000Z
KO,ERIK,,BHN,broadband,40.6708,26.5132,50.0,2008-07-02T00:00:00.000000Z,2013-11-08T15:00:00.000000Z
KO,ERIK,,BHZ,broadband,40.6708,26.5132,50.0,2008-07-02T00:00:00.000000Z,2013-11-08T15:00:00.000000Z
KO,ERIK,,HHE,broadband,40.6708,26.5132,100.0,2013-11-08T15:00:00.000000Z,
KO,ERIK,,HHN,broadband,40.6708,26.5132,100.0,2013-11-08T15:00:00.000000Z,
KO,ERIK,,HHZ,broadband,40.6708,26.5132,100.0,2013-11-08T15:00:00.000000Z,
KO,KHL,,HNE,strong_motion,38.3231,29.5286,100.0,2011-10-06T00:00:00.000000Z,
KO,KHL,,HNN,strong_motion,38.3231,29.5286,100.0,2011-10-06T00:00:00.000000Z,
KO,KHL,,HNZ,strong_motion,38.3231,29.5286,100.0,2011-10-06T00:00:00.000000Z,
KO,TUNC,,HNE,strong_motion,39.6942,37.5388,100.0,2020-09-27T00:00:00.000000Z,
KO,TUNC,,HNN,strong_motion,39.6942,37.5388,100.0,2020-09-27T00:00:00.000000Z,
KO,TUNC,,HNZ,strong_motion,39.6942,37.5388,100.0,2020-09-27T00:00:00.000000Z,
KO,YLVH,,HNE,strong_motion,40.6953,29.3703,100.0,2010-10-25T00:00:00.000000Z,2012-10-30T13:00:00.000000Z
KO,YLVH,,HNN,strong_motion,40.6953,29.3703,100.0,2010-10-25T00:00:00.000000Z,2012-10-30T13:00:00.000000Z
KO,YLVH,,HNZ,strong_motion,40.6953,29.3703,100.0,2010-10-25T00:00:00.000000Z,2012-10-30T13:00:00.000000Z
KO,YLVH,,HNE,strong_motion,40.6953,29.3703,100.0,2012-10-30T13:00:00.000000Z,
KO,YLVH,,HNN,strong_motion,40.6953,29.3703,100.0,2012-10-30T13:00:00.000000Z,
KO,YLVH,,HNZ,strong_motion,40.6953,29.3703,100.0,2012-10-30T13:00:00.000000Z,
KO,GORD,,EHE,broadband,38.9088,28.1769,100.0,2018-05-03T00:00:00.000000Z,
KO,GORD,,EHN,broadband,38.9088,28.1769,100.0,2018-05-03T00:00:00.000000Z,
KO,GORD,,EHZ,broadband,38.9088,28.1769,100.0,2018-05-03T00:00:00.000000Z,
KO,GORD,,HNE,strong_motion,38.9088,28.1769,100.0,2018-05-03T00:00:00.000000Z,
KO,GORD,,HNN,strong_motion,38.9088,28.1769,100.0,2018-05-03T00:00:00.000000Z,
KO,GORD,,HNZ,strong_motion,38.9088,28.1769,100.0,2018-05-03T00:00:00.000000Z,
KO,KURC,,HHE,broadband,41.8456,32.743,100.0,2011-12-15T00:00:00.000000Z,2025-09-09T00:00:00.000000Z
KO,KURC,,HHN,broadband,41.8456,32.743,100.0,2011-12-15T00:00:00.000000Z,2025-09-09T00:00:00.000000Z
KO,KURC,,HHZ,broadband,41.8456,32.743,100.0,2011-12-15T00:00:00.000000Z,2025-09-09T00:00:00.000000Z
KO,KURC,,HHE,broadband,41.8456,32.743,100.0,2025-09-09T00:00:00.000000Z,2026-02-05T11:00:00.000000Z
KO,KURC,,HHN,broadband,41.8456,32.743,100.0,2025-09-09T00:00:00.000000Z,2026-02-05T11:00:00.000000Z
KO,KURC,,HHZ,broadband,41.8456,32.743,100.0,2025-09-09T00:00:00.000000Z,2026-02-05T11:00:00.000000Z
KO,KURC,,HHE,broadband,41.8456,32.743,100.0,2026-02-05T11:00:00.000000Z,
KO,KURC,,HHN,broadband,41.8456,32.743,100.0,2026-02-05T11:00:00.000000Z,
KO,KURC,,HHZ,broadband,41.8456,32.743,100.0,2026-02-05T11:00:00.000000Z,
KO,YUVA,,EHE,broadband,40.391,31.6872,100.0,2013-09-09T00:00:00.000000Z,
KO,YUVA,,EHN,broadband,40.391,31.6872,100.0,2013-09-09T00:00:00.000000Z,
